bits,group_size,bias_bits,index,value
3,64,8,237,0.15851271152496338
3,64,8,238,0.15851271152496338
3,64,8,239,0.16242659091949463
3,64,8,240,0.16634048521518707
3,64,8,241,0.1702544093132019
3,64,8,242,0.1702544093132019
3,64,8,243,0.17416828870773315
3,64,8,244,0.1780821681022644
3,64,8,245,0.18199609220027924
3,64,8,246,0.18590998649597168
3,64,8,247,0.19373774528503418
3,64,8,248,0.19765163958072662
3,64,8,249,0.20156556367874146
3,64,8,250,0.20939332246780396
3,64,8,251,0.21330724656581879
3,64,8,252,0.22504889965057373
3,64,8,253,0.24461840093135834
3,64,8,254,0.26810175180435181
3,64,8,255,0.32681018114089966
4,64,2,0,-0.17025443911552429
4,64,2,1,-0.029354214668273926
4,64,2,2,0.029354207217693329
4,64,2,3,0.16634048521518707
4,64,3,0,-0.22113502025604248
4,64,3,1,-0.091976523399353027
4,64,3,2,-0.048923708498477936
4,64,3,3,-0.013698607683181763
4,64,3,4,0.0176125168800354
4,64,3,5,0.052837558090686798
4,64,3,6,0.09197651594877243
4,64,3,7,0.21722114086151123
4,64,4,0,-0.24461841583251953
4,64,4,1,-0.13111545145511627
4,64,4,2,-0.095890410244464874
4,64,4,3,-0.064579255878925323
4,64,4,4,-0.041095875203609467
4,64,4,5,-0.025440327823162079
4,64,4,6,-0.017612554132938385
4,64,4,7,-0.0058708339929580688
4,64,4,8,0.0058708265423774719
4,64,4,9,0.013698630034923553
4,64,4,10,0.025440320372581482
4,64,4,11,0.04109586775302887
4,64,4,12,0.068493135273456573
4,64,4,13,0.099804289638996124
4,64,4,14,0.13502933084964752
4,64,4,15,0.24070447683334351
4,64,6,0,-0.27984344959259033
4,64,6,1,-0.22113502025604248
4,64,6,2,-0.17416831851005554
4,64,6,3,-0.13502934575080872
4,64,6,4,-0.11154601722955704
4,64,6,5,-0.095890410244464874
4,64,6,6,-0.08806263655424118
4,64,6,7,-0.080234862864017487
4,64,6,8,-0.076320916414260864
4,64,6,9,-0.072407029569149017
4,64,6,10,-0.064579255878925323
4,64,6,11,-0.060665369033813477
4,64,6,12,-0.05675148218870163
4,64,6,13,-0.052837595343589783
4,64,6,14,-0.048923708498477936
4,64,6,15,-0.045009821653366089
4,64,6,16,-0.041095875203609467
4,64,6,17,-0.041095875203609467
4,64,6,18,-0.03718198835849762
4,64,6,19,-0.033268101513385773
4,64,6,20,-0.029354214668273926
4,64,6,21,-0.029354214668273926
4,64,6,22,-0.025440327823162079
4,64,6,23,-0.021526440978050232
4,64,6,24,-0.021526440978050232
4,64,6,25,-0.017612554132938385
4,64,6,26,-0.013698607683181763
4,64,6,27,-0.013698607683181763
4,64,6,28,-0.0097847208380699158
4,64,6,29,-0.0058708339929580688
4,64,6,30,-0.0058708339929580688
4,64,6,31,-0.0019569471478462219
4,64,6,32,0.001956939697265625
4,64,6,33,0.001956939697265625
4,64,6,34,0.0058708265423774719
4,64,6,35,0.0097847133874893188
4,64,6,36,0.0097847133874893188
4,64,6,37,0.013698630034923553
4,64,6,38,0.0176125168800354
4,64,6,39,0.021526403725147247
4,64,6,40,0.021526403725147247
4,64,6,41,0.025440320372581482
4,64,6,42,0.029354207217693329
4,64,6,43,0.029354207217693329
4,64,6,44,0.033268094062805176
4,64,6,45,0.037181980907917023
4,64,6,46,0.04109586775302887
4,64,6,47,0.045009784400463104
4,64,6,48,0.045009784400463104
4,64,6,49,0.048923671245574951
4,64,6,50,0.052837558090686798
4,64,6,51,0.056751474738121033
4,64,6,52,0.06066536158323288
4,64,6,53,0.064579248428344727
4,64,6,54,0.068493135273456573
4,64,6,55,0.076320938766002655
4,64,6,56,0.080234825611114502
4,64,6,57,0.088062629103660583
4,64,6,58,0.099804289638996124
4,64,6,59,0.11937378346920013
4,64,6,60,0.14677101373672485
4,64,6,61,0.18590998649597168
4,64,6,62,0.22896279394626617
4,64,6,63,0.27592957019805908
4,64,8,0,-0.34637963771820068
4,64,8,1,-0.27592957019805908
4,64,8,2,-0.24461841583251953
4,64,8,3,-0.22896280884742737
4,64,8,4,-0.21330726146697998
4,64,8,5,-0.20156553387641907
4,64,8,6,-0.18982386589050293
4,64,8,7,-0.17808221280574799
4,64,8,8,-0.16634050011634827
4,64,8,9,-0.15459883213043213
4,64,8,10,-0.14677105844020844
4,64,8,11,-0.13502934575080872
4,64,8,12,-0.13111545145511627
4,64,8,13,-0.12328767776489258
4,64,8,14,-0.11937379091978073
4,64,8,15,-0.11545990407466888
4,64,8,16,-0.11154601722955704
4,64,8,17,-0.11154601722955704
4,64,8,18,-0.10763213038444519
4,64,8,19,-0.10371818393468857
4,64,8,20,-0.099804297089576721
4,64,8,21,-0.099804297089576721
4,64,8,22,-0.095890410244464874
4,64,8,23,-0.095890410244464874
4,64,8,24,-0.091976523399353027
4,64,8,25,-0.091976523399353027
4,64,8,26,-0.08806263655424118
4,64,8,27,-0.08806263655424118
4,64,8,28,-0.084148749709129333
4,64,8,29,-0.084148749709129333
4,64,8,30,-0.080234862864017487
4,64,8,31,-0.080234862864017487
4,64,8,32,-0.080234862864017487
4,64,8,33,-0.076320916414260864
4,64,8,34,-0.076320916414260864
4,64,8,35,-0.076320916414260864
4,64,8,36,-0.072407029569149017
4,64,8,37,-0.072407029569149017
4,64,8,38,-0.072407029569149017
4,64,8,39,-0.06849314272403717
4,64,8,40,-0.06849314272403717
4,64,8,41,-0.06849314272403717
4,64,8,42,-0.064579255878925323
4,64,8,43,-0.064579255878925323
4,64,8,44,-0.064579255878925323
4,64,8,45,-0.060665369033813477
4,64,8,46,-0.060665369033813477
4,64,8,47,-0.060665369033813477
4,64,8,48,-0.060665369033813477
4,64,8,49,-0.05675148218870163
4,64,8,50,-0.05675148218870163
4,64,8,51,-0.05675148218870163
4,64,8,52,-0.05675148218870163
4,64,8,53,-0.052837595343589783
4,64,8,54,-0.052837595343589783
4,64,8,55,-0.052837595343589783
4,64,8,56,-0.052837595343589783
4,64,8,57,-0.048923708498477936
4,64,8,58,-0.048923708498477936
4,64,8,59,-0.048923708498477936
4,64,8,60,-0.048923708498477936
4,64,8,61,-0.045009821653366089
4,64,8,62,-0.045009821653366089
4,64,8,63,-0.045009821653366089
4,64,8,64,-0.045009821653366089
4,64,8,65,-0.045009821653366089
4,64,8,66,-0.041095875203609467
4,64,8,67,-0.041095875203609467
4,64,8,68,-0.041095875203609467
4,64,8,69,-0.041095875203609467
4,64,8,70,-0.041095875203609467
4,64,8,71,-0.03718198835849762
4,64,8,72,-0.03718198835849762
4,64,8,73,-0.03718198835849762
4,64,8,74,-0.03718198835849762
4,64,8,75,-0.03718198835849762
4,64,8,76,-0.033268101513385773
4,64,8,77,-0.033268101513385773
4,64,8,78,-0.033268101513385773
4,64,8,79,-0.033268101513385773
4,64,8,80,-0.033268101513385773
4,64,8,81,-0.029354214668273926
4,64,8,82,-0.029354214668273926
4,64,8,83,-0.029354214668273926
4,64,8,84,-0.029354214668273926
4,64,8,85,-0.029354214668273926
4,64,8,86,-0.029354214668273926
4,64,8,87,-0.025440327823162079
4,64,8,88,-0.025440327823162079
4,64,8,89,-0.025440327823162079
4,64,8,90,-0.025440327823162079
4,64,8,91,-0.025440327823162079
4,64,8,92,-0.025440327823162079
4,64,8,93,-0.021526440978050232
4,64,8,94,-0.021526440978050232
4,64,8,95,-0.021526440978050232
4,64,8,96,-0.021526440978050232
4,64,8,97,-0.021526440978050232
4,64,8,98,-0.017612554132938385
4,64,8,99,-0.017612554132938385
4,64,8,100,-0.017612554132938385
4,64,8,101,-0.017612554132938385
4,64,8,102,-0.017612554132938385
4,64,8,103,-0.017612554132938385
4,64,8,104,-0.017612554132938385
4,64,8,105,-0.013698607683181763
4,64,8,106,-0.013698607683181763
4,64,8,107,-0.013698607683181763
4,64,8,108,-0.013698607683181763
4,64,8,109,-0.013698607683181763
4,64,8,110,-0.0097847208380699158
4,64,8,111,-0.0097847208380699158
4,64,8,112,-0.0097847208380699158
4,64,8,113,-0.0097847208380699158
4,64,8,114,-0.0097847208380699158
4,64,8,115,-0.0097847208380699158
4,64,8,116,-0.0058708339929580688
4,64,8,117,-0.0058708339929580688
4,64,8,118,-0.0058708339929580688
4,64,8,119,-0.0058708339929580688
4,64,8,120,-0.0058708339929580688
4,64,8,121,-0.0058708339929580688
4,64,8,122,-0.0019569471478462219
4,64,8,123,-0.0019569471478462219
4,64,8,124,-0.0019569471478462219
4,64,8,125,-0.0019569471478462219
4,64,8,126,-0.0019569471478462219
4,64,8,127,-0.0019569471478462219
4,64,8,128,-0.0019569471478462219
4,64,8,129,0.001956939697265625
4,64,8,130,0.001956939697265625
4,64,8,131,0.001956939697265625
4,64,8,132,0.001956939697265625
4,64,8,133,0.001956939697265625
4,64,8,134,0.001956939697265625
4,64,8,135,0.0058708265423774719
4,64,8,136,0.0058708265423774719
4,64,8,137,0.0058708265423774719
4,64,8,138,0.0058708265423774719
4,64,8,139,0.0058708265423774719
4,64,8,140,0.0097847133874893188
4,64,8,141,0.0097847133874893188
4,64,8,142,0.0097847133874893188
4,64,8,143,0.0097847133874893188
4,64,8,144,0.0097847133874893188
4,64,8,145,0.0097847133874893188
4,64,8,146,0.013698630034923553
4,64,8,147,0.013698630034923553
4,64,8,148,0.013698630034923553
4,64,8,149,0.013698630034923553
4,64,8,150,0.013698630034923553
4,64,8,151,0.013698630034923553
4,64,8,152,0.0176125168800354
4,64,8,153,0.0176125168800354
4,64,8,154,0.0176125168800354
4,64,8,155,0.0176125168800354
4,64,8,156,0.0176125168800354
4,64,8,157,0.0176125168800354
4,64,8,158,0.021526403725147247
4,64,8,159,0.021526403725147247
4,64,8,160,0.021526403725147247
4,64,8,161,0.021526403725147247
4,64,8,162,0.021526403725147247
4,64,8,163,0.025440320372581482
4,64,8,164,0.025440320372581482
4,64,8,165,0.025440320372581482
4,64,8,166,0.025440320372581482
4,64,8,167,0.025440320372581482
4,64,8,168,0.025440320372581482
4,64,8,169,0.029354207217693329
4,64,8,170,0.029354207217693329
4,64,8,171,0.029354207217693329
4,64,8,172,0.029354207217693329
4,64,8,173,0.029354207217693329
4,64,8,174,0.033268094062805176
4,64,8,175,0.033268094062805176
4,64,8,176,0.033268094062805176
4,64,8,177,0.033268094062805176
4,64,8,178,0.033268094062805176
4,64,8,179,0.033268094062805176
4,64,8,180,0.037181980907917023
4,64,8,181,0.037181980907917023
4,64,8,182,0.037181980907917023
4,64,8,183,0.037181980907917023
4,64,8,184,0.037181980907917023
4,64,8,185,0.04109586775302887
4,64,8,186,0.04109586775302887
4,64,8,187,0.04109586775302887
4,64,8,188,0.04109586775302887
4,64,8,189,0.04109586775302887
4,64,8,190,0.045009784400463104
4,64,8,191,0.045009784400463104
4,64,8,192,0.045009784400463104
4,64,8,193,0.045009784400463104
4,64,8,194,0.048923671245574951
4,64,8,195,0.048923671245574951
4,64,8,196,0.048923671245574951
4,64,8,197,0.048923671245574951
4,64,8,198,0.048923671245574951
4,64,8,199,0.052837558090686798
4,64,8,200,0.052837558090686798
4,64,8,201,0.052837558090686798
4,64,8,202,0.052837558090686798
4,64,8,203,0.056751474738121033
4,64,8,204,0.056751474738121033
4,64,8,205,0.056751474738121033
4,64,8,206,0.056751474738121033
4,64,8,207,0.06066536158323288
4,64,8,208,0.06066536158323288
4,64,8,209,0.06066536158323288
4,64,8,210,0.06066536158323288
4,64,8,211,0.064579248428344727
4,64,8,212,0.064579248428344727
4,64,8,213,0.064579248428344727
4,64,8,214,0.068493135273456573
4,64,8,215,0.068493135273456573
4,64,8,216,0.068493135273456573
4,64,8,217,0.068493135273456573
4,64,8,218,0.07240702211856842
4,64,8,219,0.07240702211856842
4,64,8,220,0.07240702211856842
4,64,8,221,0.076320938766002655
4,64,8,222,0.076320938766002655
4,64,8,223,0.076320938766002655
4,64,8,224,0.080234825611114502
4,64,8,225,0.080234825611114502
4,64,8,226,0.084148712456226349
4,64,8,227,0.084148712456226349
4,64,8,228,0.084148712456226349
4,64,8,229,0.088062629103660583
4,64,8,230,0.088062629103660583
4,64,8,231,0.09197651594877243
4,64,8,232,0.09197651594877243
4,64,8,233,0.095890402793884277
4,64,8,234,0.095890402793884277
4,64,8,235,0.099804289638996124
4,64,8,236,0.10371817648410797
4,64,8,237,0.10371817648410797
4,64,8,238,0.10763209313154221
4,64,8,239,0.11154597997665405
4,64,8,240,0.1154598668217659
4,64,8,241,0.11937378346920013
4,64,8,242,0.12328767031431198
4,64,8,243,0.12720155715942383
4,64,8,244,0.13502933084964752
4,64,8,245,0.1428571343421936
4,64,8,246,0.15459883213043213
4,64,8,247,0.16634048521518707
4,64,8,248,0.1780821681022644
4,64,8,249,0.18590998649597168
4,64,8,250,0.19765163958072662
4,64,8,251,0.21330724656581879
4,64,8,252,0.22896279394626617
4,64,8,253,0.24853229522705078
4,64,8,254,0.27984344959259033
4,64,8,255,0.33855187892913818
6,64,2,0,-0.12328767776489258
6,64,2,1,-0.021526440978050232
6,64,2,2,0.021526403725147247
6,64,2,3,0.12328767031431198
6,64,3,0,-0.17025443911552429
6,64,3,1,-0.099804297089576721
6,64,3,2,-0.045009821653366089
6,64,3,3,-0.013698607683181763
6,64,3,4,0.0097847133874893188
6,64,3,5,0.04109586775302887
6,64,3,6,0.088062629103660583
6,64,3,7,0.16242659091949463
6,64,4,0,-0.20156553387641907
6,64,4,1,-0.13111545145511627
6,64,4,2,-0.084148749709129333
6,64,4,3,-0.048923708498477936
6,64,4,4,-0.029354214668273926
6,64,4,5,-0.017612554132938385
6,64,4,6,-0.0097847208380699158
6,64,4,7,-0.0019569471478462219
6,64,4,8,0.0058708265423774719
6,64,4,9,0.0097847133874893188
6,64,4,10,0.021526403725147247
6,64,4,11,0.033268094062805176
6,64,4,12,0.056751474738121033
6,64,4,13,0.088062629103660583
6,64,4,14,0.13111543655395508
6,64,4,15,0.20156556367874146
6,64,6,0,-0.22896280884742737
6,64,6,1,-0.17808221280574799
6,64,6,2,-0.14677105844020844
6,64,6,3,-0.12328767776489258
6,64,6,4,-0.10763213038444519
6,64,6,5,-0.095890410244464874
6,64,6,6,-0.08806263655424118
6,64,6,7,-0.076320916414260864
6,64,6,8,-0.06849314272403717
6,64,6,9,-0.060665369033813477
6,64,6,10,-0.05675148218870163
6,64,6,11,-0.052837595343589783
6,64,6,12,-0.045009821653366089
6,64,6,13,-0.041095875203609467
6,64,6,14,-0.041095875203609467
6,64,6,15,-0.03718198835849762
6,64,6,16,-0.033268101513385773
6,64,6,17,-0.029354214668273926
6,64,6,18,-0.029354214668273926
6,64,6,19,-0.025440327823162079
6,64,6,20,-0.021526440978050232
6,64,6,21,-0.021526440978050232
6,64,6,22,-0.017612554132938385
6,64,6,23,-0.017612554132938385
6,64,6,24,-0.013698607683181763
6,64,6,25,-0.013698607683181763
6,64,6,26,-0.0097847208380699158
6,64,6,27,-0.0097847208380699158
6,64,6,28,-0.0058708339929580688
6,64,6,29,-0.0058708339929580688
6,64,6,30,-0.0019569471478462219
6,64,6,31,-0.0019569471478462219
6,64,6,32,0.001956939697265625
6,64,6,33,0.001956939697265625
6,64,6,34,0.0058708265423774719
6,64,6,35,0.0058708265423774719
6,64,6,36,0.0097847133874893188
6,64,6,37,0.0097847133874893188
6,64,6,38,0.013698630034923553
6,64,6,39,0.013698630034923553
6,64,6,40,0.0176125168800354
6,64,6,41,0.0176125168800354
6,64,6,42,0.021526403725147247
6,64,6,43,0.021526403725147247
6,64,6,44,0.025440320372581482
6,64,6,45,0.029354207217693329
6,64,6,46,0.029354207217693329
6,64,6,47,0.033268094062805176
6,64,6,48,0.037181980907917023
6,64,6,49,0.04109586775302887
6,64,6,50,0.045009784400463104
6,64,6,51,0.048923671245574951
6,64,6,52,0.052837558090686798
6,64,6,53,0.056751474738121033
6,64,6,54,0.068493135273456573
6,64,6,55,0.07240702211856842
6,64,6,56,0.080234825611114502
6,64,6,57,0.088062629103660583
6,64,6,58,0.095890402793884277
6,64,6,59,0.10763209313154221
6,64,6,60,0.12328767031431198
6,64,6,61,0.14677101373672485
6,64,6,62,0.1780821681022644
6,64,6,63,0.23287671804428101
6,64,8,0,-0.25636005401611328
6,64,8,1,-0.22113502025604248
6,64,8,2,-0.19765165448188782
6,64,8,3,-0.17808221280574799
6,64,8,4,-0.16634050011634827
6,64,8,5,-0.15851271152496338
6,64,8,6,-0.15459883213043213
6,64,8,7,-0.14677105844020844
6,64,8,8,-0.14285716414451599
6,64,8,9,-0.13502934575080872
6,64,8,10,-0.13111545145511627
6,64,8,11,-0.12720155715942383
6,64,8,12,-0.12328767776489258
6,64,8,13,-0.11937379091978073
6,64,8,14,-0.11545990407466888
6,64,8,15,-0.11545990407466888
6,64,8,16,-0.11154601722955704
6,64,8,17,-0.10763213038444519
6,64,8,18,-0.10763213038444519
6,64,8,19,-0.10371818393468857
6,64,8,20,-0.099804297089576721
6,64,8,21,-0.099804297089576721
6,64,8,22,-0.095890410244464874
6,64,8,23,-0.095890410244464874
6,64,8,24,-0.091976523399353027
6,64,8,25,-0.091976523399353027
6,64,8,26,-0.08806263655424118
6,64,8,27,-0.084148749709129333
6,64,8,28,-0.084148749709129333
6,64,8,29,-0.080234862864017487
6,64,8,30,-0.080234862864017487
6,64,8,31,-0.076320916414260864
6,64,8,32,-0.076320916414260864
6,64,8,33,-0.072407029569149017
6,64,8,34,-0.072407029569149017
6,64,8,35,-0.06849314272403717
6,64,8,36,-0.06849314272403717
6,64,8,37,-0.064579255878925323
6,64,8,38,-0.064579255878925323
6,64,8,39,-0.060665369033813477
6,64,8,40,-0.060665369033813477
6,64,8,41,-0.05675148218870163
6,64,8,42,-0.05675148218870163
6,64,8,43,-0.05675148218870163
6,64,8,44,-0.052837595343589783
6,64,8,45,-0.052837595343589783
6,64,8,46,-0.052837595343589783
6,64,8,47,-0.048923708498477936
6,64,8,48,-0.048923708498477936
6,64,8,49,-0.048923708498477936
6,64,8,50,-0.045009821653366089
6,64,8,51,-0.045009821653366089
6,64,8,52,-0.045009821653366089
6,64,8,53,-0.045009821653366089
6,64,8,54,-0.041095875203609467
6,64,8,55,-0.041095875203609467
6,64,8,56,-0.041095875203609467
6,64,8,57,-0.041095875203609467
6,64,8,58,-0.03718198835849762
6,64,8,59,-0.03718198835849762
6,64,8,60,-0.03718198835849762
6,64,8,61,-0.03718198835849762
6,64,8,62,-0.03718198835849762
6,64,8,63,-0.033268101513385773
6,64,8,64,-0.033268101513385773
6,64,8,65,-0.033268101513385773
6,64,8,66,-0.033268101513385773
6,64,8,67,-0.033268101513385773
6,64,8,68,-0.033268101513385773
6,64,8,69,-0.029354214668273926
6,64,8,70,-0.029354214668273926
6,64,8,71,-0.029354214668273926
6,64,8,72,-0.029354214668273926
6,64,8,73,-0.029354214668273926
6,64,8,74,-0.029354214668273926
6,64,8,75,-0.025440327823162079
6,64,8,76,-0.025440327823162079
6,64,8,77,-0.025440327823162079
6,64,8,78,-0.025440327823162079
6,64,8,79,-0.025440327823162079
6,64,8,80,-0.025440327823162079
6,64,8,81,-0.025440327823162079
6,64,8,82,-0.021526440978050232
6,64,8,83,-0.021526440978050232
6,64,8,84,-0.021526440978050232
6,64,8,85,-0.021526440978050232
6,64,8,86,-0.021526440978050232
6,64,8,87,-0.021526440978050232
6,64,8,88,-0.021526440978050232
6,64,8,89,-0.017612554132938385
6,64,8,90,-0.017612554132938385
6,64,8,91,-0.017612554132938385
6,64,8,92,-0.017612554132938385
6,64,8,93,-0.017612554132938385
6,64,8,94,-0.017612554132938385
6,64,8,95,-0.017612554132938385
6,64,8,96,-0.013698607683181763
6,64,8,97,-0.013698607683181763
6,64,8,98,-0.013698607683181763
6,64,8,99,-0.013698607683181763
6,64,8,100,-0.013698607683181763
6,64,8,101,-0.013698607683181763
6,64,8,102,-0.013698607683181763
6,64,8,103,-0.013698607683181763
6,64,8,104,-0.0097847208380699158
6,64,8,105,-0.0097847208380699158
6,64,8,106,-0.0097847208380699158
6,64,8,107,-0.0097847208380699158
6,64,8,108,-0.0097847208380699158
6,64,8,109,-0.0097847208380699158
6,64,8,110,-0.0097847208380699158
6,64,8,111,-0.0097847208380699158
6,64,8,112,-0.0058708339929580688
6,64,8,113,-0.0058708339929580688
6,64,8,114,-0.0058708339929580688
6,64,8,115,-0.0058708339929580688
6,64,8,116,-0.0058708339929580688
6,64,8,117,-0.0058708339929580688
6,64,8,118,-0.0058708339929580688
6,64,8,119,-0.0058708339929580688
6,64,8,120,-0.0019569471478462219
6,64,8,121,-0.0019569471478462219
6,64,8,122,-0.0019569471478462219
6,64,8,123,-0.0019569471478462219
6,64,8,124,-0.0019569471478462219
6,64,8,125,-0.0019569471478462219
6,64,8,126,-0.0019569471478462219
6,64,8,127,-0.0019569471478462219
6,64,8,128,-0.0019569471478462219
6,64,8,129,0.001956939697265625
6,64,8,130,0.001956939697265625
6,64,8,131,0.001956939697265625
6,64,8,132,0.001956939697265625
6,64,8,133,0.001956939697265625
6,64,8,134,0.001956939697265625
6,64,8,135,0.001956939697265625
6,64,8,136,0.001956939697265625
6,64,8,137,0.0058708265423774719
6,64,8,138,0.0058708265423774719
6,64,8,139,0.0058708265423774719
6,64,8,140,0.0058708265423774719
6,64,8,141,0.0058708265423774719
6,64,8,142,0.0058708265423774719
6,64,8,143,0.0058708265423774719
6,64,8,144,0.0058708265423774719
6,64,8,145,0.0097847133874893188
6,64,8,146,0.0097847133874893188
6,64,8,147,0.0097847133874893188
6,64,8,148,0.0097847133874893188
6,64,8,149,0.0097847133874893188
6,64,8,150,0.0097847133874893188
6,64,8,151,0.0097847133874893188
6,64,8,152,0.013698630034923553
6,64,8,153,0.013698630034923553
6,64,8,154,0.013698630034923553
6,64,8,155,0.013698630034923553
6,64,8,156,0.013698630034923553
6,64,8,157,0.013698630034923553
6,64,8,158,0.013698630034923553
6,64,8,159,0.013698630034923553
6,64,8,160,0.0176125168800354
6,64,8,161,0.0176125168800354
6,64,8,162,0.0176125168800354
6,64,8,163,0.0176125168800354
6,64,8,164,0.0176125168800354
6,64,8,165,0.0176125168800354
6,64,8,166,0.0176125168800354
6,64,8,167,0.021526403725147247
6,64,8,168,0.021526403725147247
6,64,8,169,0.021526403725147247
6,64,8,170,0.021526403725147247
6,64,8,171,0.021526403725147247
6,64,8,172,0.021526403725147247
6,64,8,173,0.021526403725147247
6,64,8,174,0.025440320372581482
6,64,8,175,0.025440320372581482
6,64,8,176,0.025440320372581482
6,64,8,177,0.025440320372581482
6,64,8,178,0.025440320372581482
6,64,8,179,0.025440320372581482
6,64,8,180,0.025440320372581482
6,64,8,181,0.029354207217693329
6,64,8,182,0.029354207217693329
6,64,8,183,0.029354207217693329
6,64,8,184,0.029354207217693329
6,64,8,185,0.029354207217693329
6,64,8,186,0.029354207217693329
6,64,8,187,0.033268094062805176
6,64,8,188,0.033268094062805176
6,64,8,189,0.033268094062805176
6,64,8,190,0.033268094062805176
6,64,8,191,0.033268094062805176
6,64,8,192,0.033268094062805176
6,64,8,193,0.037181980907917023
6,64,8,194,0.037181980907917023
6,64,8,195,0.037181980907917023
6,64,8,196,0.037181980907917023
6,64,8,197,0.037181980907917023
6,64,8,198,0.04109586775302887
6,64,8,199,0.04109586775302887
6,64,8,200,0.04109586775302887
6,64,8,201,0.04109586775302887
6,64,8,202,0.045009784400463104
6,64,8,203,0.045009784400463104
6,64,8,204,0.045009784400463104
6,64,8,205,0.045009784400463104
6,64,8,206,0.048923671245574951
6,64,8,207,0.048923671245574951
6,64,8,208,0.048923671245574951
6,64,8,209,0.052837558090686798
6,64,8,210,0.052837558090686798
6,64,8,211,0.052837558090686798
6,64,8,212,0.056751474738121033
6,64,8,213,0.056751474738121033
6,64,8,214,0.056751474738121033
6,64,8,215,0.06066536158323288
6,64,8,216,0.06066536158323288
6,64,8,217,0.064579248428344727
6,64,8,218,0.064579248428344727
6,64,8,219,0.068493135273456573
6,64,8,220,0.068493135273456573
6,64,8,221,0.07240702211856842
6,64,8,222,0.07240702211856842
6,64,8,223,0.076320938766002655
6,64,8,224,0.076320938766002655
6,64,8,225,0.080234825611114502
6,64,8,226,0.080234825611114502
6,64,8,227,0.084148712456226349
6,64,8,228,0.084148712456226349
6,64,8,229,0.088062629103660583
6,64,8,230,0.088062629103660583
6,64,8,231,0.09197651594877243
6,64,8,232,0.09197651594877243
6,64,8,233,0.095890402793884277
6,64,8,234,0.095890402793884277
6,64,8,235,0.099804289638996124
6,64,8,236,0.10371817648410797
6,64,8,237,0.10371817648410797
6,64,8,238,0.10763209313154221
6,64,8,239,0.11154597997665405
6,64,8,240,0.1154598668217659
6,64,8,241,0.11937378346920013
6,64,8,242,0.11937378346920013
6,64,8,243,0.12328767031431198
6,64,8,244,0.12720155715942383
6,64,8,245,0.13111543655395508
6,64,8,246,0.13502933084964752
6,64,8,247,0.13894325494766235
6,64,8,248,0.14677101373672485
6,64,8,249,0.15459883213043213
6,64,8,250,0.15851271152496338
6,64,8,251,0.16634048521518707
6,64,8,252,0.1780821681022644
6,64,8,253,0.19765163958072662
6,64,8,254,0.22896279394626617
6,64,8,255,0.28375732898712158
8,64,2,0,-0.11937379091978073
8,64,2,1,-0.029354214668273926
8,64,2,2,0.029354207217693329
8,64,2,3,0.11937378346920013
8,64,3,0,-0.16634050011634827
8,64,3,1,-0.091976523399353027
8,64,3,2,-0.045009821653366089
8,64,3,3,-0.013698607683181763
8,64,3,4,0.013698630034923553
8,64,3,5,0.045009784400463104
8,64,3,6,0.09197651594877243
8,64,3,7,0.16634048521518707
8,64,4,0,-0.18982386589050293
8,64,4,1,-0.12328767776489258
8,64,4,2,-0.080234862864017487
8,64,4,3,-0.052837595343589783
8,64,4,4,-0.033268101513385773
8,64,4,5,-0.021526440978050232
8,64,4,6,-0.0097847208380699158
8,64,4,7,-0.0019569471478462219
8,64,4,8,0.001956939697265625
8,64,4,9,0.013698630034923553
8,64,4,10,0.021526403725147247
8,64,4,11,0.033268094062805176
8,64,4,12,0.052837558090686798
8,64,4,13,0.080234825611114502
8,64,4,14,0.12328767031431198
8,64,4,15,0.18982386589050293
8,64,6,0,-0.22504891455173492
8,64,6,1,-0.17416831851005554
8,64,6,2,-0.14285716414451599
8,64,6,3,-0.11937379091978073
8,64,6,4,-0.10371818393468857
8,64,6,5,-0.091976523399353027
8,64,6,6,-0.080234862864017487
8,64,6,7,-0.072407029569149017
8,64,6,8,-0.06849314272403717
8,64,6,9,-0.064579255878925323
8,64,6,10,-0.060665369033813477
8,64,6,11,-0.052837595343589783
8,64,6,12,-0.048923708498477936
8,64,6,13,-0.048923708498477936
8,64,6,14,-0.045009821653366089
8,64,6,15,-0.041095875203609467
8,64,6,16,-0.03718198835849762
8,64,6,17,-0.033268101513385773
8,64,6,18,-0.033268101513385773
8,64,6,19,-0.029354214668273926
8,64,6,20,-0.025440327823162079
8,64,6,21,-0.025440327823162079
8,64,6,22,-0.021526440978050232
8,64,6,23,-0.017612554132938385
8,64,6,24,-0.013698607683181763
8,64,6,25,-0.013698607683181763
8,64,6,26,-0.0097847208380699158
8,64,6,27,-0.0097847208380699158
8,64,6,28,-0.0058708339929580688
8,64,6,29,-0.0058708339929580688
8,64,6,30,-0.0019569471478462219
8,64,6,31,-0.0019569471478462219
8,64,6,32,0.001956939697265625
8,64,6,33,0.001956939697265625
8,64,6,34,0.0058708265423774719
8,64,6,35,0.0058708265423774719
8,64,6,36,0.0097847133874893188
8,64,6,37,0.0097847133874893188
8,64,6,38,0.013698630034923553
8,64,6,39,0.013698630034923553
8,64,6,40,0.0176125168800354
8,64,6,41,0.021526403725147247
8,64,6,42,0.021526403725147247
8,64,6,43,0.025440320372581482
8,64,6,44,0.029354207217693329
8,64,6,45,0.033268094062805176
8,64,6,46,0.033268094062805176
8,64,6,47,0.037181980907917023
8,64,6,48,0.04109586775302887
8,64,6,49,0.045009784400463104
